round,test_acc,test_loss
1,66.43356643356644,0.8213821990149361
2,66.43356643356644,0.8052359762645903
3,66.43356643356644,0.8381143077498391
4,66.43356643356644,0.8174487501382828
5,66.43356643356644,0.7763587293170747
6,66.43356643356644,0.7712815744536263
7,67.36596736596736,0.7741549554325285
8,66.97746697746697,0.7375493503752208
9,67.05516705516706,0.6818419482026782
10,69.85236985236985,0.6536800478185926
11,70.86247086247086,0.6469523771887734
12,72.33877233877234,0.6329232433012554
13,72.96037296037296,0.6122457697277978
14,74.12587412587412,0.5980076619556972
15,75.52447552447552,0.5828360574586051
16,75.52447552447552,0.5586187016396296
17,75.05827505827506,0.5437823136647543
18,74.98057498057499,0.5368082125981649
19,75.91297591297591,0.5252035473074231
20,78.08857808857809,0.5103113977682023
21,80.65268065268066,0.4983982401234763
22,81.27428127428128,0.4847117605663481
23,81.11888111888112,0.46886533073016573
24,80.88578088578089,0.45510790106796084
25,81.8958818958819,0.4419290813661757
26,82.67288267288268,0.4290925349508013
27,83.91608391608392,0.4175759333939779
28,84.38228438228438,0.4074262841826394
29,84.6930846930847,0.39867197615759714
30,85.39238539238539,0.38913650243055253
31,86.01398601398601,0.38038224407604765
32,86.01398601398601,0.3721263465427217
33,86.48018648018648,0.36331903508731295
34,86.86868686868686,0.3551655617498216
35,87.02408702408702,0.3475126453808376
36,87.8010878010878,0.3393751687946774
37,87.87878787878788,0.3325889224097842
38,88.26728826728827,0.32534882781051455
39,88.26728826728827,0.3165677757490249
40,88.88888888888889,0.30951398611068726
41,88.88888888888889,0.30192410945892334
42,89.12198912198912,0.29454564835344044
43,89.58818958818959,0.28888249681109474
44,89.5104895104895,0.2823935009184338
45,89.74358974358974,0.2778082759607406
46,89.5104895104895,0.274681255930946
47,89.74358974358974,0.27222389976183575
48,89.66588966588967,0.26956419079076677
49,89.66588966588967,0.26647283349718365
50,89.82128982128982,0.26362974090235575
51,90.05439005439005,0.26002316886470433
52,90.13209013209013,0.2556972060175169
53,90.05439005439005,0.25259560346603394
54,90.20979020979021,0.25105219050532296
55,90.20979020979021,0.25076051482132505
56,90.28749028749029,0.24960879342896597
57,90.52059052059052,0.24692743129673458
58,90.67599067599068,0.24346071588141577
59,90.5982905982906,0.24218414510999406
60,90.67599067599068,0.2431457674219495
61,90.67599067599068,0.2412220204160327
62,90.9090909090909,0.23655861687092555
63,91.2975912975913,0.23546096434195837
64,91.06449106449107,0.2346265638868014
65,90.36519036519037,0.24169339736302695
66,90.5982905982906,0.2369129200066839
67,91.37529137529137,0.23194540504898345
68,91.45299145299145,0.23133608131181627
69,91.21989121989122,0.23133567827088491
70,91.06449106449107,0.2375885851326443
71,91.2975912975913,0.2350119331053325
72,91.14219114219114,0.23037831911018916
73,91.2975912975913,0.23127942408124605
74,91.2975912975913,0.2298799589985893
75,91.37529137529137,0.23176965507723035
76,91.37529137529137,0.2325209066981361
77,91.37529137529137,0.23021688347771055
78,91.68609168609169,0.228262308098021
79,91.53069153069153,0.22896946434463775
80,91.68609168609169,0.23009635082312993
81,91.53069153069153,0.2340129805462701
82,90.986790986791,0.23872968554496765
83,91.45299145299145,0.2346908978763081
84,91.84149184149184,0.23214245835940042
85,91.76379176379176,0.23265601446231207
86,91.996891996892,0.2335378744062923
87,91.996891996892,0.2344039607615698
88,91.68609168609169,0.23556362553721383
89,91.68609168609169,0.236662857234478
90,91.76379176379176,0.23781356250955946
91,91.60839160839161,0.23889192584015073
92,91.60839160839161,0.2396268028588522
93,91.60839160839161,0.24038567145665488
94,91.60839160839161,0.24140816643124535
95,91.68609168609169,0.24068502904403777
96,91.53069153069153,0.24071231768244788
97,91.45299145299145,0.2413332618418194
98,91.68609168609169,0.24147525819994153
99,91.68609168609169,0.24197105850492204
100,91.45299145299145,0.24258940986224584
101,91.45299145299145,0.24285343289375305
102,91.68609168609169,0.24221143481277285
103,91.60839160839161,0.24161652156284877
104,91.60839160839161,0.24098836878935495
105,91.60839160839161,0.2408338338136673
106,91.53069153069153,0.24156732999143146
107,91.45299145299145,0.24271031752938316
108,91.68609168609169,0.24332032388164884
109,91.996891996892,0.24487025716475078
110,91.68609168609169,0.24580985591525123
111,91.68609168609169,0.24706561331238067
112,91.37529137529137,0.2492063120007515
113,91.37529137529137,0.2512180010477702
114,91.37529137529137,0.2511253967171624
115,91.21989121989122,0.25111418607689084
116,91.60839160839161,0.2520411516584101
117,91.996891996892,0.2538145104689257
118,91.45299145299145,0.25279527583292555
119,91.21989121989122,0.25586712963524316
120,90.986790986791,0.25867657860120136
121,91.21989121989122,0.25438269830885385
122,92.15229215229215,0.2554195619055203
123,91.68609168609169,0.2537358413849558
124,91.37529137529137,0.2536994722627458
125,91.06449106449107,0.25451559999159407
126,91.53069153069153,0.2523746635942232
127,92.54079254079254,0.2545821072445029
128,92.38539238539238,0.25382658644091516
129,91.84149184149184,0.2514066064641589
130,91.68609168609169,0.25306495562905357
131,91.06449106449107,0.2563170652304377
132,91.68609168609169,0.25505691057159785
133,92.07459207459208,0.2576391390036969
134,92.38539238539238,0.26206551261600997
135,92.3076923076923,0.26377283923682715
136,91.53069153069153,0.2637400119787171
137,90.75369075369075,0.2821250455010505
138,90.75369075369075,0.2873570514576776
139,91.2975912975913,0.26631251722574234
140,92.15229215229215,0.2726826887755167
141,91.60839160839161,0.2789973056919518
142,92.46309246309247,0.26522662171295713
143,91.60839160839161,0.2609745966536658
144,90.9090909090909,0.2705478167959622
145,91.14219114219114,0.2629357870845568
146,91.76379176379176,0.258919942237082
147,92.38539238539238,0.26650527793736684
148,92.3076923076923,0.26855760546667234
149,91.91919191919192,0.26498683719407945
150,91.37529137529137,0.26782888564325513
151,90.83139083139083,0.2720376764025007
152,91.37529137529137,0.2714605143382436
153,91.53069153069153,0.27159366685719716
154,91.68609168609169,0.27276891824745
155,91.91919191919192,0.2745084148787317
156,91.91919191919192,0.27493629480401677
157,91.60839160839161,0.2740827894636563
158,91.37529137529137,0.2749951183795929
159,91.2975912975913,0.2756507396697998
160,91.2975912975913,0.27430648675986696
161,91.68609168609169,0.274064984704767
162,91.996891996892,0.2764640301465988
163,91.996891996892,0.27737042414290564
164,91.60839160839161,0.27638050771894906
165,91.21989121989122,0.28128963708877563
166,90.44289044289044,0.28967987355731784
167,90.67599067599068,0.2886971423313731
168,91.37529137529137,0.28073702894506003
169,92.15229215229215,0.2813020520621822
170,91.996891996892,0.28909367021350635
