round,test_acc,test_loss
1,66.43356643356644,0.8496439229874384
2,66.43356643356644,0.7952960275468373
3,66.43356643356644,0.8174693683783213
4,66.43356643356644,0.808071989388693
5,66.43356643356644,0.7703203175749097
6,66.43356643356644,0.7485036750634512
7,66.58896658896658,0.7455053499766758
8,68.68686868686869,0.7349349827993483
9,68.6091686091686,0.6939468923069182
10,70.47397047397047,0.6482605366479783
11,70.70707070707071,0.6264040626230694
12,71.56177156177156,0.6180554834150133
13,72.41647241647242,0.6018163583108357
14,73.11577311577311,0.576899820850009
15,75.990675990676,0.558802339292708
16,78.94327894327894,0.5526046639397031
17,80.57498057498057,0.5423336795398167
18,79.02097902097903,0.5187800895600092
19,78.08857808857809,0.5070733293181374
20,77.62237762237763,0.5016659100850424
21,79.17637917637917,0.4870511314698628
22,81.81818181818181,0.4730114475602195
23,82.51748251748252,0.462624395887057
24,82.75058275058275,0.45089455729439143
25,83.06138306138305,0.43945235084919704
26,83.83838383838383,0.42986073948088144
27,83.6052836052836,0.4209342102209727
28,83.99378399378399,0.4115564149050486
29,85.003885003885,0.4002631100870314
30,85.31468531468532,0.3900801468463171
31,85.62548562548562,0.3814798252923148
32,85.85858585858585,0.37059523307141806
33,86.01398601398601,0.36210039754708606
34,86.4024864024864,0.3552458208231699
35,86.79098679098679,0.34858350384803044
36,87.33488733488734,0.34126471763565425
37,87.17948717948718,0.33561997754233225
38,87.56798756798757,0.328664392942474
39,88.18958818958819,0.31962475109668004
40,88.81118881118881,0.31365611865406945
41,89.04428904428904,0.3071381485178357
42,88.88888888888889,0.3029364219733647
43,89.27738927738928,0.29662303697495235
44,89.1996891996892,0.29008759061495465
45,89.5104895104895,0.2845273095937002
46,89.8989898989899,0.27950753626369296
47,89.5104895104895,0.27510921586127507
48,89.27738927738928,0.2719848766213372
49,89.66588966588967,0.26740898262886775
50,90.05439005439005,0.26254792511463165
51,90.13209013209013,0.2589578954946427
52,90.36519036519037,0.2561226260094416
53,90.44289044289044,0.25575463260923115
54,90.52059052059052,0.25354347697326113
55,90.36519036519037,0.2497804526771818
56,90.44289044289044,0.24794999048823402
57,90.75369075369075,0.24597704304116114
58,90.986790986791,0.24382592595758892
59,90.36519036519037,0.24785236517588297
60,90.13209013209013,0.24849612443220048
61,90.67599067599068,0.24197885536012195
62,90.9090909090909,0.23716188470522562
63,91.2975912975913,0.23630269439447493
64,91.21989121989122,0.2354352775783766
