round,test_acc,test_loss
1,27.6,1.5962812900543213
2,28.72,1.5896354496479035
3,29.88,1.5811373710632324
4,30.96,1.5708344459533692
5,31.72,1.5601583659648894
6,32.08,1.548527765274048
7,33.04,1.5364600777626038
8,34.16,1.5232821524143219
9,35.52,1.509878444671631
10,36.56,1.494705367088318
