round,test_acc,test_loss
1,29.32,1.5876261651515962
2,32.36,1.5690009951591493
3,33.04,1.5484274685382844
4,34.92,1.5241865396499634
5,38.64,1.496431589126587
6,42.32,1.4635639309883117
7,43.84,1.4182604253292084
8,44.0,1.3636424481868743
9,44.92,1.3062870681285859
10,47.4,1.2426895678043366
11,51.24,1.1916427969932557
12,52.6,1.1398546874523163
13,53.24,1.083324033021927
14,56.4,1.0394081383943559
15,61.16,0.9982501953840256
16,61.32,0.9760916411876679
17,62.04,0.9403229892253876
18,61.48,0.9196347415447235
19,62.0,0.8978402853012085
20,62.16,0.8840112417936326
21,63.16,0.8664465695619583
22,64.24,0.8564007610082627
23,65.0,0.8542675286531448
24,64.6,0.8412473350763321
25,64.92,0.8348355382680893
26,64.36,0.8458279073238373
27,64.4,0.8247755855321884
28,64.72,0.818848979473114
29,65.92,0.8132897168397903
30,66.56,0.8128520160913467
31,66.36,0.794599974155426
32,66.84,0.7887345433235169
33,67.08,0.785383015871048
34,67.16,0.7788787245750427
35,67.28,0.7761414498090744
36,67.36,0.7701606512069702
37,67.36,0.7627983808517456
38,67.64,0.7666982650756836
39,66.84,0.7589404493570328
40,67.88,0.7558685511350631
41,67.84,0.7440758258104324
42,67.68,0.738822540640831
43,68.04,0.7395967185497284
44,67.56,0.7321814984083176
45,68.52,0.7245216488838195
46,68.04,0.7191870987415314
47,68.24,0.7198507696390152
48,68.44,0.7210623294115066
49,63.36,0.845739433169365
50,37.4,1.6293700814247132
51,52.52,1.075061321258545
52,63.48,0.8392732560634613
53,63.76,0.8734046041965484
54,64.6,0.8378398507833481
55,61.28,0.8811279594898224
56,64.56,0.802195355296135
57,62.68,0.8425631672143936
58,64.32,0.7966214805841446
59,65.28,0.7852232038974762
60,64.08,0.8127644926309585
61,65.56,0.7728291511535644
62,66.2,0.7687320709228516
63,66.44,0.7602978348731995
64,67.4,0.7447059899568558
65,67.12,0.7574096471071243
66,66.56,0.7468444228172302
67,66.84,0.7389369934797287
68,66.88,0.7359706401824951
69,68.08,0.7146403014659881
70,68.24,0.7248311281204224
71,68.24,0.7186268538236618
72,66.84,0.7232114464044571
73,67.32,0.7167845219373703
74,68.2,0.7111603021621704
75,68.04,0.7148008078336716
76,68.76,0.7024528324604035
77,67.84,0.7070535331964493
78,69.2,0.6950548231601715
79,69.52,0.6940918415784836
80,69.64,0.6889051258563995
81,69.12,0.690691077709198
82,69.0,0.6925925016403198
83,68.96,0.6878062665462494
84,69.56,0.6844137042760849
85,69.92,0.6793636590242386
86,70.2,0.6788117676973343
87,70.4,0.6731583684682846
88,70.44,0.6699230551719666
89,70.16,0.6694601655006409
90,70.08,0.6689232736825943
91,70.84,0.6608856081962585
92,70.8,0.6571252584457398
93,71.2,0.6552365362644196
94,71.6,0.6504895746707916
95,70.92,0.6542737632989883
96,71.16,0.6503313243389129
97,71.6,0.6492143869400024
98,71.92,0.6444890171289444
99,72.24,0.6409908384084702
100,72.64,0.6379111647605896
101,72.88,0.6333221405744552
102,73.0,0.6309772729873657
103,72.6,0.6326396048069001
104,73.28,0.6322258099913597
105,73.48,0.6267811864614486
106,73.76,0.6237192571163177
107,73.6,0.6219598025083541
108,73.48,0.6256386265158653
109,74.0,0.620501483976841
110,74.24,0.6186070561408996
111,74.08,0.6218078553676605
112,74.56,0.6206368029117584
113,74.12,0.6158479407429696
114,74.32,0.6161692813038826
115,73.88,0.620961132645607
116,74.24,0.6188967868685722
117,73.8,0.6290927827358246
118,73.2,0.6567294940352439
119,64.8,0.7833752810955048
120,51.12,1.47560955286026
121,43.72,1.5749664664268495
122,45.76,1.778212708234787
123,53.28,1.337747824192047
124,58.2,0.9590341866016387
125,41.24,1.2361332952976227
126,47.64,1.0800334602594375
127,56.28,0.9065466344356536
128,50.08,0.9442475706338882
129,44.96,1.0395218014717102
130,44.12,1.072683224081993
131,49.0,0.9894782662391662
132,62.64,0.863588210940361
133,64.88,0.839482307434082
134,60.16,0.8808687061071396
135,61.88,0.8541646391153336
136,64.24,0.8078051775693893
137,65.64,0.7864617437124253
138,65.12,0.7868795394897461
139,64.28,0.806337982416153
140,65.44,0.784587487578392
141,67.32,0.7297817409038544
142,66.12,0.7587036967277527
143,63.12,0.8226252406835556
144,66.2,0.7696092873811722
145,68.16,0.7257074534893035
146,67.84,0.74196358025074
147,68.76,0.7484470009803772
148,69.28,0.7315719872713089
149,68.76,0.7243635863065719
150,68.56,0.729320564866066
151,68.44,0.7286710530519486
152,69.52,0.7092168867588043
153,70.2,0.7024793207645417
154,70.0,0.711712196469307
155,70.2,0.7097115516662598
156,70.6,0.6986111998558044
157,70.0,0.7006648689508438
158,70.0,0.7047190934419632
159,70.52,0.6953073143959045
160,71.24,0.6842823415994644
