round,test_acc,test_loss
1,40.72,1.4522201538085937
2,45.12,1.2803427219390868
3,49.0,1.1588492810726165
4,49.56,1.1185777515172959
5,51.8,1.1511452466249465
6,52.36,1.1717556476593018
7,52.96,1.1477340847253799
8,55.4,1.0863162934780122
9,56.84,1.0177367866039275
10,58.24,0.9595139056444169
