round,test_acc,test_loss
1,28.28,1.5844269037246703
2,32.72,1.5573238492012025
3,33.8,1.5345498323440552
4,26.52,1.5161514401435852
5,36.64,1.4800694227218627
6,42.64,1.4286671578884125
7,42.0,1.3748876392841338
8,42.36,1.308168852329254
9,45.52,1.2339288353919984
10,50.08,1.1626336395740509
11,54.12,1.0988741397857666
12,58.92,1.0469671547412873
13,59.92,1.0016497671604156
14,61.28,0.9651160091161728
15,59.32,0.9589864075183868
16,60.56,0.9270511358976364
17,62.52,0.8993485450744629
18,62.84,0.8872431844472886
19,62.36,0.8774796038866043
20,61.36,0.8624940484762191
21,60.92,0.8492869585752487
22,64.36,0.8444191485643386
23,65.2,0.8497880160808563
24,62.76,0.8529347509145737
25,64.04,0.8743226617574692
26,64.08,0.8267626613378525
27,64.52,0.8096492648124695
28,65.04,0.8066125899553299
29,64.88,0.8198903292417526
30,64.44,0.8130471557378769
31,66.24,0.7983291625976563
32,65.04,0.8184413284063339
33,65.0,0.7986024916172028
34,65.76,0.7781345546245575
35,65.6,0.8084948241710663
36,66.52,0.7776045292615891
37,67.52,0.7638978987932206
38,66.16,0.7598721563816071
39,66.8,0.7677731335163116
40,63.2,0.8801806092262268
41,46.64,1.1635707139968872
42,56.96,0.9214514166116714
43,65.2,0.7804789930582047
44,66.52,0.7963193595409394
45,63.64,0.8375525355339051
46,63.04,0.843549719452858
47,63.76,0.8246170878410339
48,63.0,0.8326117396354675
49,65.88,0.7657833516597747
50,66.0,0.7953984767198563
51,62.32,0.7941111147403717
52,65.72,0.7610400378704071
53,67.28,0.7406421095132828
54,65.92,0.7520163416862488
55,66.8,0.7476237505674362
56,63.52,0.7674620360136032
57,66.0,0.7420585542917252
58,68.2,0.7317651748657227
59,67.64,0.7310321539640426
60,67.84,0.719418802857399
61,66.96,0.7392679870128631
62,66.24,0.7419293969869614
63,67.92,0.7204071551561355
64,68.08,0.7228538572788239
65,69.32,0.705071160197258
66,67.04,0.7355574399232865
67,67.04,0.7403746098279953
68,68.8,0.7055152803659439
69,68.36,0.7208715796470642
70,68.92,0.7058407694101334
71,68.48,0.709702867269516
72,68.12,0.7108691304922103
73,68.76,0.7175342291593552
74,69.72,0.6840797454118729
75,68.16,0.7380326330661774
76,67.72,0.7448140203952789
77,69.24,0.6951234966516495
78,67.88,0.7457850217819214
79,66.76,0.7533856987953186
80,70.76,0.6660561680793762
81,66.92,0.7537457287311554
82,68.28,0.7185183048248291
83,70.16,0.6799729198217392
84,71.28,0.6720520377159118
85,72.08,0.6609328955411911
86,69.64,0.6898642122745514
87,69.32,0.6942162096500397
88,69.72,0.6756406247615814
89,70.48,0.6660521358251572
90,71.52,0.6697617679834366
91,71.4,0.6926860988140107
92,72.0,0.658021554350853
93,69.52,0.6969396531581878
94,71.56,0.6774828284978867
95,71.0,0.6684134244918823
96,68.48,0.746807387471199
97,65.28,0.8330923467874527
98,69.76,0.6821168273687362
99,71.36,0.6543250501155853
100,69.92,0.7445280462503433
101,70.92,0.6711876332759857
102,70.24,0.6836872339248657
103,70.76,0.7279580354690551
104,71.2,0.666173467040062
105,70.84,0.6845803618431091
106,71.44,0.7030045509338378
107,71.76,0.6521136671304703
108,71.32,0.6774112254381179
109,70.8,0.7117243826389312
110,72.8,0.6371848344802856
111,70.56,0.6804361820220948
112,70.88,0.7188471794128418
113,71.92,0.6596321552991867
114,70.68,0.6980205029249191
115,72.88,0.6498960256576538
116,72.76,0.6816155076026916
117,71.56,0.664957371354103
118,73.12,0.6407327517867089
119,71.92,0.7074618846178055
120,72.76,0.663522544503212
121,73.48,0.6408853977918625
122,71.44,0.7154008984565735
123,68.88,0.7654428333044052
124,73.36,0.668799489736557
125,71.2,0.7263920664787292
126,67.36,0.8214227497577667
127,69.24,0.8104906111955643
128,72.8,0.6994225651025772
129,61.4,0.9311172217130661
130,65.64,0.9006354004144669
131,69.64,0.7652679562568665
132,66.52,0.802166810631752
133,69.96,0.7172005474567413
134,70.0,0.7468980461359024
135,69.96,0.7404380410909652
136,69.12,0.7087625294923783
137,68.76,0.7171879082918167
138,71.96,0.6789061427116394
139,69.84,0.7622763812541962
140,71.64,0.7102305203676224
141,68.44,0.7331757336854935
142,70.12,0.6920059084892273
143,71.2,0.7602985769510269
144,72.52,0.7016024231910706
145,69.24,0.7551508396863937
146,71.68,0.671849963068962
147,71.52,0.7300061374902725
148,71.72,0.7150294423103333
149,70.24,0.7184592664241791
150,71.6,0.6955913126468658
151,72.64,0.6976617515087128
152,73.56,0.6878934681415558
153,71.2,0.679286539554596
154,71.76,0.6692686289548874
155,72.84,0.6565147310495376
156,72.2,0.6934055536985397
157,72.76,0.6800862073898315
158,73.16,0.6660577714443207
159,74.0,0.6677345171570778
160,74.32,0.6598230361938476
