round,test_acc,test_loss
1,24.087024087024087,20.926146053132555
2,45.45454545454545,2.6325234288261052
3,26.418026418026418,3.238790273666382
4,70.24087024087024,3.9433833579976287
5,34.032634032634036,5.252343109675816
6,8.547008547008547,16.061814126514253
7,27.894327894327894,4.739604007630121
8,49.728049728049726,3.5884168431872414
9,35.042735042735046,2.7744141590027582
10,55.16705516705517,1.2002889059838795
