round,test_acc,test_loss
1,58.76,0.9399385124444961
2,60.8,0.8388738036155701
3,61.56,0.8065386474132538
4,67.4,0.7270210087299347
5,69.76,0.7023159682750701
6,71.88,0.6655529975891114
7,74.92,0.6130434423685074
8,75.0,0.5945278763771057
9,74.24,0.6090315788984298
10,73.32,0.5927583977580071
