round,test_acc,test_loss
1,48.6,1.3043843984603882
2,21.88,1.429766684770584
3,28.8,1.416130745410919
4,48.44,1.13717120885849
5,53.08,1.0412940412759781
6,58.4,0.942209604382515
7,58.04,0.9425838381052017
8,59.12,0.8976218819618225
9,63.52,0.8747058510780334
10,64.88,0.8542842388153076
