round,test_acc,test_loss
1,40.72,1.4522202134132385
2,45.12,1.2803244769573212
3,48.92,1.1588807225227356
4,49.2,1.1186914592981339
5,51.96,1.1493358254432677
6,52.44,1.1699662894010543
7,53.12,1.1443198144435882
8,55.36,1.0850843757390976
9,56.6,1.018807291984558
10,57.96,0.961567011475563
