round,test_acc,test_loss
1,30.08,1.5833377599716187
2,29.68,1.5622106492519379
3,28.6,1.538547307252884
4,30.6,1.5109930157661438
5,35.44,1.4796989262104034
6,45.88,1.4321301937103272
7,47.2,1.3715129673480988
8,46.6,1.3073232531547547
9,48.8,1.2323703527450562
10,50.96,1.171182543039322
11,52.6,1.1109014630317688
12,56.72,1.053207528591156
13,59.56,1.0040872812271118
14,60.52,0.9642696678638458
15,60.92,0.9334242790937424
16,61.04,0.9100421965122223
17,62.28,0.8876554727554321
18,62.44,0.8770194858312607
19,61.56,0.8691590577363968
20,63.16,0.856020250916481
21,64.56,0.84162378013134
22,63.56,0.8454549640417099
23,61.84,0.898636394739151
24,61.12,0.8934905469417572
25,64.8,0.824954229593277
26,64.76,0.8291063725948333
27,63.16,0.8334000378847122
28,64.84,0.8133694291114807
29,66.24,0.79494349360466
30,64.4,0.8071859151124954
31,66.6,0.7896121919155121
32,67.48,0.7729129195213318
33,66.64,0.7719329386949539
34,66.72,0.7844479203224182
35,66.12,0.7736005783081055
36,68.64,0.7469499588012696
37,68.6,0.7455499172210693
38,67.12,0.7474260061979294
39,68.6,0.7399622857570648
40,68.68,0.7227831244468689
41,67.4,0.732025322318077
42,67.6,0.7456523209810257
43,67.04,0.7381504654884339
44,69.6,0.7095577448606492
45,69.2,0.7080972760915756
46,67.56,0.7225402235984802
47,68.04,0.7330933421850204
48,66.64,0.7364976286888123
49,69.8,0.6920012205839157
50,70.08,0.6890948235988616
51,67.24,0.7193854808807373
52,68.32,0.7465894997119904
53,65.36,0.7713615000247955
54,69.32,0.7228402435779572
55,69.0,0.6803076207637787
56,70.52,0.6696362555027008
57,70.0,0.6942524552345276
58,70.12,0.6742897450923919
59,70.92,0.6613417744636536
60,70.88,0.6625872761011123
61,69.88,0.6692095011472702
62,71.68,0.6584365576505661
63,71.08,0.6486274063587188
64,71.16,0.6537880688905716
65,70.36,0.6917609065771103
66,63.88,0.8369237244129181
67,53.36,1.1095513463020326
68,35.32,2.0239445567131042
69,64.32,0.8959695279598237
70,44.28,1.1980891823768616
71,45.28,1.1166014671325684
72,59.24,0.831696343421936
73,54.92,0.9772971928119659
74,49.76,1.0688107460737228
75,49.16,0.9890462160110474
76,57.6,0.878873398900032
77,62.6,0.8628294467926025
78,58.64,0.9255758762359619
79,59.24,0.904649943113327
80,64.36,0.8070084631443024
81,63.96,0.7929476410150528
82,60.6,0.8349996119737625
83,62.52,0.817676329612732
84,66.52,0.7518228828907013
85,65.88,0.7588980853557586
86,66.04,0.7786849141120911
87,67.56,0.7366050362586976
88,67.36,0.7297967970371246
89,67.2,0.7460098296403885
90,68.76,0.7280594259500504
91,69.84,0.699050635099411
92,68.44,0.7068878233432769
93,68.32,0.7110520273447036
94,70.36,0.6861134767532349
95,69.32,0.6931895673274994
96,69.56,0.6980963796377182
97,70.92,0.6747010201215744
98,71.64,0.6684960573911667
99,70.0,0.6792758136987687
100,71.36,0.6675735980272293
101,71.48,0.6608136147260666
102,71.68,0.663275209069252
103,72.28,0.6485964953899384
104,72.2,0.6542231380939484
105,72.28,0.6526954144239425
106,73.32,0.6392784774303436
107,72.92,0.6428144097328186
108,73.08,0.6404099047183991
109,73.64,0.634120786190033
110,73.32,0.637217316031456
111,74.0,0.6316359460353851
112,73.8,0.629201564192772
113,73.92,0.6275582388043404
114,74.28,0.6224237561225892
115,74.44,0.6240369394421578
116,74.48,0.6222448036074638
117,74.64,0.6181918069720268
118,74.04,0.6194502338767052
119,74.4,0.616369578242302
120,74.24,0.617089019715786
121,74.8,0.6178599581122398
122,74.88,0.6132643520832062
123,74.48,0.6124731972813606
124,75.08,0.6153801590204239
125,74.92,0.6106006667017937
126,74.64,0.6143927901983262
127,75.32,0.6121871024370193
128,75.04,0.6123918533325196
129,75.12,0.6096505254507065
130,75.12,0.6122993171215058
131,75.32,0.6053065553307533
132,75.6,0.6055363193154335
133,75.68,0.6015893936157226
134,75.48,0.6022904440760612
135,75.28,0.6052569210529327
136,75.84,0.6013312876224518
137,75.88,0.6020805656909942
138,75.6,0.6006585255265235
139,75.6,0.6010339543223381
140,76.64,0.6022888258099556
141,75.8,0.6038075044751168
142,76.24,0.5954022645950318
143,75.92,0.5984214618802071
144,76.64,0.5962432369589805
145,76.2,0.6014532521367073
146,75.12,0.6075784772634506
147,75.8,0.6034169703722
148,77.04,0.6012617498636246
149,76.44,0.5963371425867081
150,76.44,0.5978207275271415
151,76.48,0.5967364236712456
152,76.24,0.6011500924825668
153,76.32,0.5993651852011681
154,76.36,0.6029752627015114
155,75.36,0.6173477649688721
156,73.08,0.7089161887764931
157,67.64,0.7891854882240296
158,63.8,1.0307443022727967
159,74.04,0.6857125967741012
160,66.8,0.8117868840694428
